Gene,p value Asian,mutation rates
TTC9C,0.027176749778629,0.0344827586206897
UCP3,0.0065693216385066,0.0344827586206897
UGT2B28,0.0004104195653529,0.0344827586206897
UNC13D,0.027176749778629,0.0344827586206897
WDR38,0.0004104195653529,0.0344827586206897
ZBTB21,0.0004104195653529,0.0344827586206897
ZNF252P,0.0065693216385066,0.0344827586206897
ZNF441,0.027176749778629,0.0344827586206897
ZRSR1,0.0065693216385066,0.0344827586206897
ZSCAN5B,0.0065693216385066,0.0344827586206897
