"","Gene","p value"
"6627","TAP1","NaN"
"6628","PPP1R2P1","NaN"
"6629","HLA-DMB","NaN"
"6630","XXbac-BPG181M17.5","NaN"
"6631","HLA-DMA","NaN"
"6632","BRD2","NaN"
"6633","HLA-DOA","NaN"
"6634","HLA-DPA1","NaN"
"6635","HLA-DPB1","NaN"
"6636","HLA-DPB2","NaN"
"6637","HLA-DPA3","NaN"
"6638","COL11A2","0.999999999999999"
"6639","RXRB","0.999999999999999"
"6640","SLC39A7","NaN"
"6641","HSD17B8","NaN"
"6642","RING1","NaN"
"6643","VPS52","NaN"
"6644","RPS18","NaN"
"6645","B3GALT4","0.999999999999999"
"6646","WDR46","0.999999999999999"
"6647","PFDN6","NaN"
"6648","RGL2","NaN"
"6649","TAPBP","NaN"
"6650","ZBTB22","0.999999999999999"
"6651","DAXX","0.999999999999999"
"6652","LYPLA2P1","NaN"
"6653","KIFC1","NaN"
"6654","PHF1","0.999999999999999"
"6655","CUTA","0.999999999999999"
"6656","SYNGAP1","0.999999999999999"
"6657","ZBTB9","NaN"
"6658","BAK1","NaN"
"6659","LINC00336","NaN"
"6660","ITPR3","0.999999999999999"
"6661","UQCC2","0.999999999999999"
"6662","IP6K3","NaN"
"6663","LEMD2","0.999999999999999"
"6664","MLN","NaN"
"6665","MIR1275","NaN"
"6666","GRM4","0.999999999999999"
"6667","HMGA1","NaN"
"6668","C6orf1","NaN"
"6669","NUDT3","NaN"
"6670","RPS10-NUDT3","NaN"
"6671","RPS10","NaN"
"6672","PACSIN1","NaN"
"6673","SPDEF","NaN"
"6674","C6orf106","0.999999999999999"
"6675","SNRPC","NaN"
"6676","UHRF1BP1","NaN"
"6677","TAF11","NaN"
"6678","ANKS1A","NaN"
"6679","TCP11","NaN"
"6680","SCUBE3","0.999999999999999"
"6681","ZNF76","NaN"
"6682","DEF6","NaN"
"6683","PPARD","NaN"
"6684","FANCE","NaN"
"6685","RPL10A","NaN"
"6686","TEAD3","NaN"
"6687","TULP1","NaN"
"6688","FKBP5","NaN"
"6689","ARMC12","NaN"
"6690","CLPSL2","NaN"
"6691","CLPSL1","NaN"
"6692","CLPS","NaN"
"6693","LHFPL5","0.999999999999999"
"6694","SRPK1","0.999999999999999"
"6695","SLC26A8","NaN"
"6696","MAPK14","NaN"
"6697","MAPK13","NaN"
"6698","BRPF3","0.999999999999999"
"6699","PNPLA1","0.999999999999999"
"6700","C6orf222","0.999999999999999"
"6701","ETV7","NaN"
"6702","PXT1","NaN"
"6703","KCTD20","NaN"
"6704","STK38","NaN"
"6705","SRSF3","NaN"
"6706","CDKN1A","NaN"
"6707","RAB44","NaN"
"6708","CPNE5","NaN"
"6709","PPIL1","NaN"
"6710","C6orf89","NaN"
"6711","PI16","NaN"
"6712","MTCH1","NaN"
"6713","FGD2","NaN"
"6714","PIM1","NaN"
"6715","TMEM217","NaN"
"6716","TBC1D22B","0.999999999999999"
"6717","RNF8","NaN"
"6718","CMTR1","NaN"
"6719","CCDC167","NaN"
"6720","MDGA1","0.999999999999999"
"6721","ZFAND3","NaN"
"6722","BTBD9","0.999999999999999"
"6723","GLO1","NaN"
"6724","DNAH8","0.999999999999999"
"6725","GLP1R","NaN"
"6726","SAYSD1","NaN"
"6727","KCNK5","0.999999999999999"
"6728","KCNK17","NaN"
"6729","KCNK16","0.999999999999999"
"6730","KIF6","NaN"
"6731","DAAM2","0.999999999999999"
"6732","MOCS1","NaN"
"6733","TDRG1","NaN"
"6734","LINC00951","NaN"
"6735","LRFN2","0.999999999999999"
"6736","UNC5CL","0.999999999999999"
"6737","OARD1","0.999999999999999"
"6738","TSPO2","NaN"
"6739","APOBEC2","NaN"
"6740","NFYA","0.999999999999999"
"6741","ADCY10P1","NaN"
"6742","TREML1","NaN"
"6743","TREM2","0.999999999999999"
"6744","TREML2","0.999999999999999"
"6745","TREML3P","0.999999999999999"
"6746","TREML4","NaN"
"6747","TREML5P","NaN"
"6748","TREM1","NaN"
"6749","NCR2","NaN"
"6750","FOXP4","0.999999999999999"
"6751","MDFI","NaN"
"6752","TFEB","NaN"
"6753","PGC","NaN"
"6754","FRS3","NaN"
"6755","PRICKLE4","NaN"
"6756","TOMM6","NaN"
"6757","USP49","NaN"
"6758","MED20","NaN"
"6759","BYSL","NaN"
"6760","CCND3","NaN"
"6761","TAF8","NaN"
"6762","C6orf132","NaN"
"6763","GUCA1A","NaN"
"6764","RP1-139D8.6","NaN"
"6765","GUCA1B","NaN"
"6766","MRPS10","NaN"
"6767","TRERF1","NaN"
"6768","UBR2","0.999999999999999"
"6769","PRPH2","NaN"
"6770","TBCC","NaN"
"6771","GLTSCR1L","NaN"
"6772","RPL7L1","NaN"
"6773","C6orf226","NaN"
"6774","PTCRA","NaN"
"6775","CNPY3","NaN"
"6776","GNMT","NaN"
"6777","PEX6","NaN"
"6778","PPP2R5D","0.999999999999999"
"6779","MEA1","NaN"
"6780","KLHDC3","0.999999999999999"
"6781","RRP36","0.999999999999999"
"6782","CUL7","NaN"
"6783","KLC4","0.999999999999999"
"6784","MRPL2","NaN"
"6785","PTK7","NaN"
"6786","SRF","NaN"
"6787","CUL9","0.999999999999999"
"6788","DNPH1","NaN"
"6789","TTBK1","0.999999999999999"
"6790","SLC22A7","NaN"
"6791","CRIP3","NaN"
"6792","ZNF318","NaN"
"6793","ABCC10","NaN"
"6794","DLK2","NaN"
"6795","TJAP1","0.999999999999999"
"6796","LRRC73","NaN"
"6797","POLR1C","0.999999999999999"
"6798","YIPF3","NaN"
"6799","XPO5","NaN"
"6800","POLH","NaN"
"6801","GTPBP2","NaN"
"6802","MAD2L1BP","NaN"
"6803","RSPH9","NaN"
"6804","MRPS18A","NaN"
"6805","VEGFA","NaN"
"6806","C6orf223","NaN"
"6807","MRPL14","NaN"
"6808","TMEM63B","NaN"
"6809","CAPN11","NaN"
"6810","SLC29A1","NaN"
"6811","HSP90AB1","0.999999999999999"
"6812","SLC35B2","0.999999999999999"
"6813","NFKBIE","NaN"
"6814","TMEM151B","NaN"
"6815","TCTE1","NaN"
"6816","AARS2","NaN"
"6817","SPATS1","NaN"
"6818","CDC5L","0.999999999999999"
"6819","SUPT3H","NaN"
"6820","RUNX2","NaN"
"6821","CLIC5","NaN"
"6822","ENPP4","NaN"
"6823","ENPP5","0.999999999999999"
"6824","RCAN2","NaN"
"6825","CYP39A1","0.999999999999999"
"6826","SLC25A27","0.999999999999999"
"6827","TDRD6","0.999999999999999"
"6828","PLA2G7","0.999999999999999"
"6829","ANKRD66","0.999999999999999"
"6830","MEP1A","NaN"
"6831","TNFRSF21","0.00220135167504557"
"6832","CD2AP","NaN"
"6833","OPN5","0.999999999999999"
"6834","PTCHD4","0.999999999999999"
"6835","MUT","0.00220135167504557"
"6836","CENPQ","0.999999999999999"
"6837","GLYATL3","0.999999999999999"
"6838","C6orf141","NaN"
"6839","RHAG","0.999999999999999"
"6840","CRISP2","0.999999999999999"
"6841","CRISP3","0.999999999999999"
"6842","PGK2","0.999999999999999"
"6843","CRISP1","NaN"
"6844","DEFB133","NaN"
"6845","DEFB114","NaN"
"6846","DEFB113","0.999999999999999"
"6847","DEFB110","NaN"
"6848","DEFB112","NaN"
"6849","TFAP2D","NaN"
"6850","TFAP2B","NaN"
"6851","RPS17P5","NaN"
"6852","PKHD1","0.999999999999999"
"6853","MIR206","NaN"
"6854","MIR133B","NaN"
"6855","IL17A","0.0390117673482103"
"6856","IL17F","NaN"
"6857","MCM3","0.999999999999999"
"6858","PAQR8","0.999999999999999"
"6859","EFHC1","NaN"
"6860","TRAM2","NaN"
"6861","RP1-152L7.5","NaN"
"6862","TMEM14A","NaN"
"6863","GSTA2","NaN"
"6864","GSTA1","NaN"
"6865","GSTA5","NaN"
"6866","GSTA3","NaN"
"6867","GSTA4","NaN"
"6868","ICK","0.00220135167504557"
"6869","FBXO9","0.999999999999999"
"6870","GCM1","0.999999999999999"
"6871","ELOVL5","NaN"
"6872","GCLC","NaN"
"6873","KLHL31","NaN"
"6874","LRRC1","NaN"
"6875","MLIP","0.999999999999999"
"6876","TINAG","0.999999999999999"
"6877","FAM83B","0.999999999999999"
"6878","HCRTR2","0.999999999999999"
"6879","GFRAL","NaN"
"6880","HMGCLL1","NaN"
"6881","BMP5","NaN"
"6882","COL21A1","0.999999999999999"
"6883","DST","0.999999999999999"
"6884","BEND6","NaN"
"6885","KIAA1586","NaN"
"6886","ZNF451","0.999999999999999"
"6887","BAG2","NaN"
"6888","RAB23","NaN"
"6889","PRIM2","NaN"
"6890","GUSBP4","NaN"
"6891","POM121L14P","NaN"
"6892","LINC00680","NaN"
"6893","XXbac-BPG55C20.7","NaN"
"6894","RBBP4P4","NaN"
"6895","KHDRBS2","0.999999999999999"
"6896","FKBP1C","NaN"
"6897","LGSN","0.999999999999999"
"6898","PTP4A1","NaN"
"6899","PHF3","NaN"
"6900","EYS","0.999999999999999"
"6901","SLC25A51P1","NaN"
"6902","LMBRD1","0.999999999999999"
"6903","COL19A1","0.109161230010172"
"6904","COL9A1","0.999999999999999"
"6905","FAM135A","NaN"
"6906","SMAP1","NaN"
"6907","B3GAT2","0.999999999999999"
"6908","OGFRL1","NaN"
"6909","LINC00472","NaN"
"6910","MIR30C2","NaN"
"6911","MIR30A","NaN"
"6912","AL354933.1","NaN"
"6913","RIMS1","0.999999999999999"
"6914","KCNQ5","0.999999999999999"
"6915","RP11-257K9.8","NaN"
"6916","KHDC1L","0.999999999999999"
"6917","KHDC1","NaN"
"6918","DPPA5","0.999999999999999"
"6919","KHDC3L","0.999999999999999"
"6920","OOEP","NaN"
"6921","DDX43","NaN"
"6922","MB21D1","NaN"
"6923","MTO1","NaN"
"6924","EEF1A1","NaN"
"6925","SLC17A5","NaN"
"6926","CD109","NaN"
"6927","COL12A1","0.999999999999999"
"6928","COX7A2","NaN"
"6929","TMEM30A","0.999999999999999"
"6930","RP1-234P15.4","NaN"
"6931","FILIP1","0.999999999999999"
"6932","SENP6","0.999999999999999"
"6933","MYO6","NaN"
"6934","IMPG1","0.999999999999999"
"6935","HTR1B","NaN"
"6936","MEI4","NaN"
"6937","IRAK1BP1","NaN"
"6938","PHIP","NaN"
"6939","HMGN3","NaN"
"6940","LCA5","NaN"
"6941","SH3BGRL2","NaN"
"6942","ELOVL4","0.999999999999999"
"6943","TTK","NaN"
"6944","RP11-296E7.1","NaN"
"6945","BCKDHB","NaN"
"6946","FAM46A","0.999999999999999"
"6947","IBTK","0.999999999999999"
"6948","TPBG","NaN"
"6949","UBE3D","NaN"
"6950","DOPEY1","0.999999999999999"
"6951","PGM3","NaN"
"6952","RWDD2A","NaN"
"6953","ME1","NaN"
"6954","PRSS35","0.999999999999999"
"6955","SNAP91","0.999999999999999"
"6956","RIPPLY2","NaN"
"6957","CYB5R4","NaN"
"6958","MRAP2","NaN"
"6959","TBX18","0.999999999999999"
"6960","RP11-132M7.3","NaN"
"6961","NT5E","NaN"
"6962","SNX14","NaN"
"6963","SYNCRIP","0.999999999999999"
"6964","SNHG5","NaN"
"6965","RP11-76H14.2","NaN"
"6966","HTR1E","NaN"
"6967","CGA","NaN"
"6968","ZNF292","NaN"
"6969","GJB7","NaN"
"6970","SMIM8","NaN"
"6971","C6orf163","NaN"
"6972","C6orf165","NaN"
"6973","SLC35A1","NaN"
"6974","RARS2","0.999999999999999"
"6975","ORC3","NaN"
"6976","AKIRIN2","NaN"
"6977","SPACA1","NaN"
"6978","CNR1","NaN"
"6979","RNGTT","NaN"
"6980","PNRC1","NaN"
"6981","SRSF12","0.999999999999999"
"6982","PM20D2","NaN"
"6983","GABRR1","NaN"
"6984","GABRR2","0.999999999999999"
"6985","UBE2J1","NaN"
"6986","RRAGD","NaN"
"6987","ANKRD6","NaN"
"6988","LYRM2","NaN"
"6989","MDN1","NaN"
"6990","CASP8AP2","NaN"
"6991","GJA10","NaN"
"6992","BACH2","0.999999999999999"
"6993","MAP3K7","NaN"
"6994","AL359987.1","NaN"
"6995","EPHA7","NaN"
"6996","MANEA","NaN"
"6997","FUT9","1"
"6998","UFL1","NaN"
"6999","FHL5","NaN"
"7000","GPR63","NaN"
"7001","NDUFAF4","NaN"
"7002","KLHL32","NaN"
"7003","MMS22L","0.999999999999999"
"7004","MIR2113","NaN"
"7005","POU3F2","NaN"
"7006","FBXL4","NaN"
"7007","FAXC","NaN"
"7008","COQ3","NaN"
"7009","PNISR","0.00220135167504557"
"7010","USP45","NaN"
"7011","TSTD3","NaN"
"7012","CCNC","NaN"
"7013","RP1-199J3.5","NaN"
"7014","PRDM13","0.999999999999999"
"7015","MCHR2","NaN"
"7016","SIM1","NaN"
"7017","ASCC3","0.00220135167504557"
"7018","RP3-467N11.2","NaN"
"7019","GRIK2","0.999999999999999"
"7020","HACE1","0.999999999999999"
"7021","LINC00577","NaN"
"7022","LIN28B","NaN"
"7023","BVES","NaN"
"7024","BVES-AS1","NaN"
"7025","POPDC3","0.999999999999999"
"7026","PREP","NaN"
"7027","PRDM1","NaN"
"7028","ATG5","NaN"
"7029","AIM1","0.999999999999999"
"7030","RTN4IP1","NaN"
"7031","QRSL1","NaN"
"7032","MIR587","NaN"
"7033","C6orf203","NaN"
"7034","BEND3","0.999999999999999"
"7035","PDSS2","NaN"
"7036","SOBP","NaN"
"7037","SCML4","0.999999999999999"
"7038","SEC63","0.999999999999999"
"7039","OSTM1","NaN"
"7040","OSTM1-AS1","NaN"
"7041","NR2E1","NaN"
"7042","SNX3","NaN"
"7043","LACE1","0.999999999999999"
"7044","FOXO3","NaN"
"7045","LINC00222","NaN"
"7046","ZNF259P1","NaN"
"7047","ARMC2","NaN"
"7048","SESN1","0.999999999999999"
"7049","CEP57L1","NaN"
"7050","C6orf183","NaN"
"7051","CCDC162P","NaN"
"7052","CD164","NaN"
"7053","PPIL6","NaN"
"7054","SMPD2","NaN"
"7055","MICAL1","0.999999999999999"
"7056","ZBTB24","NaN"
"7057","AK9","NaN"
"7058","FIG4","NaN"
"7059","GPR6","0.999999999999999"
"7060","WASF1","NaN"
"7061","CDC40","NaN"
"7062","METTL24","NaN"
"7063","DDO","0.999999999999999"
"7064","SLC22A16","NaN"
"7065","CDK19","0.999999999999999"
"7066","AMD1","NaN"
"7067","GTF3C6","NaN"
"7068","RPF2","NaN"
"7069","GSTM2P1","NaN"
"7070","SLC16A10","NaN"
"7071","KIAA1919","0.999999999999999"
"7072","REV3L","0.999999999999999"
"7073","TRAF3IP2","NaN"
"7074","FYN","NaN"
"7075","WISP3","0.999999999999999"
"7076","TUBE1","NaN"
"7077","FAM229B","NaN"
"7078","LAMA4","NaN"
"7079","RFPL4B","NaN"
"7080","MARCKS","NaN"
"7081","RP11-544L8__B.4","NaN"
"7082","HDAC2","0.999999999999999"
"7083","HS3ST5","0.999999999999999"
"7084","FRK","NaN"
"7085","NT5DC1","NaN"
"7086","COL10A1","NaN"
"7087","TSPYL4","0.999999999999999"
"7088","DSE","NaN"
"7089","TSPYL1","NaN"
"7090","FAM26F","NaN"
"7091","TRAPPC3L","NaN"
"7092","FAM26E","NaN"
"7093","FAM26D","NaN"
"7094","RWDD1","NaN"
"7095","RSPH4A","NaN"
"7096","ZUFSP","NaN"
"7097","KPNA5","0.999999999999999"
"7098","FAM162B","NaN"
"7099","GPRC6A","0.999999999999999"
"7100","RFX6","NaN"
"7101","VGLL2","NaN"
"7102","ROS1","NaN"
"7103","GOPC","NaN"
"7104","DCBLD1","NaN"
"7105","NUS1","NaN"
"7106","SLC35F1","NaN"
"7107","CEP85L","NaN"
"7108","PLN","NaN"
"7109","MCM9","0.999999999999999"
"7110","ASF1A","NaN"
"7111","FAM184A","NaN"
"7112","MAN1A1","NaN"
"7113","TBC1D32","0.999999999999999"
"7114","GJA1","NaN"
"7115","HSF2","NaN"
"7116","SERINC1","0.999999999999999"
"7117","PKIB","NaN"
"7118","FABP7","NaN"
"7119","SMPDL3A","NaN"
"7120","CLVS2","NaN"
"7121","TRDN","NaN"
"7122","NKAIN2","0.999999999999999"
"7123","RNF217","NaN"
"7124","TPD52L1","NaN"
"7125","HDDC2","NaN"
"7126","HEY2","NaN"
"7127","NCOA7","NaN"
"7128","HINT3","NaN"
"7129","TRMT11","NaN"
"7130","CENPW","NaN"
"7131","MIR588","NaN"
"7132","PRELID1P1","NaN"
"7133","RSPO3","NaN"
"7134","RNF146","NaN"
"7135","ECHDC1","NaN"
"7136","SOGA3","NaN"
"7137","KIAA0408","NaN"
"7138","C6orf58","0.999999999999999"
"7139","THEMIS","NaN"
"7140","PTPRK","NaN"
"7141","LAMA2","0.999999999999999"
"7142","ARHGAP18","NaN"
"7143","Z97352.1","NaN"
"7144","TMEM244","NaN"
"7145","L3MBTL3","NaN"
"7146","SAMD3","NaN"
"7147","TMEM200A","0.999999999999999"
"7148","SMLR1","NaN"
"7149","EPB41L2","NaN"
"7150","AKAP7","NaN"
"7151","ARG1","NaN"
"7152","MED23","0.999999999999999"
"7153","ENPP3","NaN"
"7154","OR2A4","NaN"
"7155","CTAGE9","NaN"
"7156","ENPP1","NaN"
"7157","CTGF","NaN"
"7158","MOXD1","NaN"
"7159","STX7","NaN"
"7160","TAAR9","0.999999999999999"
"7161","TAAR8","NaN"
"7162","TAAR6","NaN"
"7163","TAAR5","0.999999999999999"
"7164","TAAR2","NaN"
"7165","TAAR1","NaN"
"7166","VNN1","0.999999999999999"
"7167","VNN3","0.999999999999999"
"7168","VNN2","NaN"
"7169","SLC18B1","NaN"
"7170","RPS12","NaN"
"7171","LINC00326","NaN"
"7172","EYA4","0.999999999999999"
"7173","TCF21","0.999999999999999"
"7174","TBPL1","NaN"
"7175","SLC2A12","0.999999999999999"
"7176","SGK1","NaN"
"7177","LINC01010","NaN"
"7178","ALDH8A1","0.999999999999999"
"7179","HBS1L","NaN"
"7180","MYB","0.999999999999999"
"7181","MIR548A2","NaN"
"7182","AHI1","0.999999999999999"
"7183","PDE7B","NaN"
"7184","MTFR2","NaN"
"7185","BCLAF1","NaN"
"7186","MAP7","NaN"
"7187","MAP3K5","NaN"
"7188","PEX7","NaN"
"7189","SLC35D3","NaN"
"7190","IL20RA","NaN"
"7191","IL22RA2","NaN"
"7192","IFNGR1","NaN"
"7193","OLIG3","NaN"
"7194","TNFAIP3","NaN"
"7195","PERP","NaN"
"7196","PBOV1","NaN"
"7197","HEBP2","0.999999999999999"
"7198","NHSL1","0.999999999999999"
"7199","RP11-390P2.4","NaN"
"7200","CCDC28A","NaN"
"7201","ECT2L","0.999999999999999"
"7202","REPS1","NaN"
"7203","ABRACL","0.999999999999999"
"7204","HECA","NaN"
"7205","TXLNB","0.999999999999999"
"7206","CITED2","NaN"
"7207","NMBR","0.999999999999999"
"7208","VTA1","NaN"
"7209","HIVEP2","0.999999999999999"
"7210","AIG1","NaN"
"7211","ADAT2","NaN"
"7212","PEX3","NaN"
"7213","FUCA2","NaN"
"7214","PHACTR2","0.999999999999999"
"7215","LTV1","NaN"
"7216","ZC2HC1B","NaN"
"7217","PLAGL1","0.999999999999999"
"7218","SF3B5","NaN"
"7219","STX11","NaN"
"7220","UTRN","0.999999999999999"
"7221","EPM2A","NaN"
"7222","FBXO30","NaN"
"7223","SHPRH","NaN"
"7224","GRM1","0.999999999999999"
"7225","RAB32","NaN"
"7226","ADGB","0.999999999999999"
"7227","STXBP5","0.999999999999999"
"7228","SAMD5","0.999999999999999"
"7229","SASH1","NaN"
"7230","UST","NaN"
"7231","TAB2","NaN"
"7232","SUMO4","NaN"
"7233","ZC3H12D","NaN"
"7234","PPIL4","NaN"
"7235","GINM1","NaN"
"7236","KATNA1","NaN"
"7237","LATS1","NaN"
"7238","NUP43","NaN"
"7239","PCMT1","0.999999999999999"
"7240","LRP11","NaN"
"7241","RAET1E","NaN"
"7242","RAET1G","NaN"
"7243","ULBP2","NaN"
"7244","ULBP1","NaN"
"7245","RAET1K","NaN"
"7246","RAET1L","NaN"
"7247","ULBP3","NaN"
"7248","PPP1R14C","NaN"
"7249","IYD","0.999999999999999"
"7250","PLEKHG1","NaN"
"7251","MTHFD1L","0.999999999999999"
"7252","AKAP12","0.999999999999999"
"7253","ZBTB2","NaN"
"7254","RMND1","NaN"
"7255","CCDC170","0.999999999999999"
"7256","ESR1","NaN"
"7257","SYNE1","0.999999999999999"
"7258","MYCT1","0.999999999999999"
"7259","VIP","0.999999999999999"
"7260","FBXO5","0.999999999999999"
"7261","MTRF1L","NaN"
"7262","RGS17","NaN"
"7263","OPRM1","NaN"
"7264","IPCEF1","0.999999999999999"
"7265","CNKSR3","NaN"
"7266","SCAF8","NaN"
"7267","TIAM2","0.999999999999999"
"7268","TFB1M","NaN"
"7269","CLDN20","NaN"
"7270","NOX3","0.999999999999999"
"7271","MIR1202","NaN"
"7272","ARID1B","0.999999999999999"
"7273","TMEM242","NaN"
"7274","ZDHHC14","NaN"
"7275","SNX9","0.999999999999999"
"7276","SYNJ2","NaN"
"7277","SERAC1","0.999999999999999"
"7278","GTF2H5","NaN"
"7279","TULP4","0.999999999999999"
"7280","TMEM181","NaN"
"7281","DYNLT1","NaN"
"7282","SYTL3","NaN"
"7283","EZR","NaN"
"7284","C6orf99","NaN"
"7285","RSPH3","0.999999999999999"
"7286","TAGAP","NaN"
"7287","FNDC1","0.999999999999999"
"7288","RP3-393E18.2","NaN"
"7289","SOD2","NaN"
"7290","WTAP","NaN"
"7291","ACAT2","NaN"
"7292","TCP1","NaN"
"7293","MRPL18","NaN"
"7294","PNLDC1","NaN"
"7295","MAS1","NaN"
"7296","IGF2R","NaN"
"7297","SLC22A1","NaN"
"7298","SLC22A2","NaN"
"7299","SLC22A3","NaN"
"7300","LPAL2","0.999999999999999"
"7301","LPA","NaN"
"7302","PLG","0.999999999999999"
"7303","MAP3K4","0.999999999999999"
"7304","AGPAT4","0.999999999999999"
"7305","PARK2","NaN"
"7306","PACRG","NaN"
"7307","QKI","NaN"
"7308","C6orf118","0.999999999999999"
"7309","PDE10A","0.999999999999999"
"7310","LINC00473","NaN"
"7311","T","0.999999999999999"
"7312","PRR18","NaN"
"7313","SFT2D1","NaN"
"7314","MPC1","NaN"
"7315","RPS6KA2","NaN"
"7316","RNASET2","NaN"
"7317","FGFR1OP","0.999999999999999"
"7318","CCR6","NaN"
"7319","TCP10L2","NaN"
"7320","GPR31","NaN"
"7321","UNC93A","NaN"
"7322","TTLL2","0.999999999999999"
"7323","TCP10","0.999999999999999"
"7324","RP11-351J23.2","NaN"
"7325","RP11-351J23.1","NaN"
"7326","MLLT4","0.999999999999999"
"7327","KIF25-AS1","NaN"
"7328","KIF25","0.999999999999999"
"7329","FRMD1","NaN"
"7330","DACT2","NaN"
"7331","SMOC2","NaN"
"7332","THBS2","0.999999999999999"
"7333","WDR27","0.999999999999999"
"7334","C6orf120","0.999999999999999"
"7335","PHF10","NaN"
"7336","TCTE3","0.999999999999999"
"7337","ERMARD","NaN"
"7338","LINC00242","NaN"
"7339","LINC00574","NaN"
"7340","DLL1","NaN"
"7341","FAM120B","NaN"
"7342","PSMB1","NaN"
"7343","TBP","NaN"
"7344","PDCD2","NaN"
"7345","FAM20C","NaN"
"7346","PDGFA","NaN"
"7347","PRKAR1B","NaN"
"7348","SUN1","NaN"
"7349","GET4","0.999999999999999"
"7350","ADAP1","NaN"
"7351","COX19","NaN"
"7352","CYP2W1","NaN"
"7353","C7orf50","NaN"
"7354","GPR146","NaN"
"7355","GPER1","NaN"
"7356","ZFAND2A","NaN"
"7357","UNCX","NaN"
"7358","MICALL2","NaN"
"7359","INTS1","NaN"
"7360","MAFK","NaN"
"7361","TMEM184A","NaN"
"7362","PSMG3","NaN"
"7363","PSMG3-AS1","NaN"
"7364","TFAMP1","NaN"
"7365","ELFN1","0.999999999999999"
"7366","MAD1L1","NaN"
"7367","FTSJ2","NaN"
"7368","NUDT1","NaN"
"7369","SNX8","NaN"
"7370","EIF3B","NaN"
"7371","CHST12","NaN"
"7372","GRIFIN","NaN"
"7373","LFNG","NaN"
"7374","BRAT1","NaN"
"7375","IQCE","NaN"
"7376","TTYH3","NaN"
"7377","AMZ1","0.999999999999999"
"7378","GNA12","NaN"
"7379","CARD11","0.999999999999999"
"7380","AC091801.1","NaN"
"7381","SDK1","NaN"
"7382","FOXK1","0.999999999999999"
"7383","AP5Z1","NaN"
"7384","RADIL","NaN"
"7385","PAPOLB","NaN"
"7386","MMD2","NaN"
"7387","RNF216P1","NaN"
"7388","RBAK-RBAKDN","NaN"
"7389","RBAK","NaN"
"7390","ZNF890P","NaN"
"7391","WIPI2","NaN"
"7392","SLC29A4","NaN"
"7393","TNRC18","NaN"
"7394","FBXL18","NaN"
"7395","ACTB","0.999999999999999"
"7396","FSCN1","NaN"
"7397","RNF216","NaN"
"7398","ZNF815P","NaN"
"7399","OCM","NaN"
"7400","CCZ1","NaN"
"7401","RSPH10B","NaN"
"7402","PMS2","0.999999999999999"
"7403","AIMP2","NaN"
"7404","EIF2AK1","NaN"
"7405","USP42","0.999999999999999"
"7406","CYTH3","NaN"
"7407","FAM220A","NaN"
"7408","RAC1","NaN"
"7409","DAGLB","0.999999999999999"
"7410","KDELR2","0.999999999999999"
"7411","GRID2IP","0.999999999999999"
"7412","ZDHHC4","NaN"
"7413","C7orf26","NaN"
"7414","ZNF853","NaN"
"7415","AC073343.13","NaN"
"7416","ZNF12","NaN"
"7417","PMS2CL","0.00220135167504557"
"7418","RSPH10B2","NaN"
"7419","CCZ1B","NaN"
"7420","RP11-397J20.1","NaN"
"7421","C1GALT1","0.999999999999999"
"7422","COL28A1","NaN"
"7423","MIOS","NaN"
"7424","RPA3","NaN"
"7425","AC007161.5","NaN"
"7426","GLCCI1","NaN"
"7427","ICA1","0.999999999999999"
"7428","NXPH1","NaN"
"7429","AC060834.2","NaN"
"7430","NDUFA4","NaN"
"7431","PHF14","0.999999999999999"
"7432","THSD7A","0.999999999999999"
"7433","TMEM106B","NaN"
"7434","VWDE","0.999999999999999"
"7435","SCIN","0.999999999999999"
"7436","ARL4A","NaN"
"7437","ETV1","0.999999999999999"
"7438","DGKB","0.999999999999999"
"7439","AGMO","NaN"
"7440","MEOX2","NaN"
"7441","ISPD","NaN"
"7442","SOSTDC1","NaN"
"7443","LRRC72","NaN"
"7444","ANKMY2","NaN"
"7445","BZW2","0.999999999999999"
"7446","TSPAN13","NaN"
"7447","AGR2","NaN"
"7448","AGR3","NaN"
"7449","AHR","NaN"
"7450","SNX13","NaN"
"7451","PRPS1L1","0.999999999999999"
"7452","HDAC9","NaN"
"7453","MIR1302-6","NaN"
"7454","TWIST1","0.999999999999999"
"7455","FERD3L","0.999999999999999"
"7456","TWISTNB","0.999999999999999"
"7457","TMEM196","NaN"
"7458","MACC1","0.999999999999999"
"7459","ITGB8","0.999999999999999"
"7460","ABCB5","0.999999999999999"
"7461","SP8","NaN"
"7462","SP4","0.999999999999999"
"7463","DNAH11","0.999999999999999"
"7464","CDCA7L","NaN"
"7465","RAPGEF5","NaN"
"7466","STEAP1B","NaN"
"7467","IL6","NaN"
"7468","TOMM7","NaN"
"7469","SNORD93","NaN"
"7470","FAM126A","NaN"
"7471","KLHL7","NaN"
"7472","NUPL2","0.999999999999999"
"7473","GPNMB","0.999999999999999"
"7474","MALSU1","NaN"
"7475","IGF2BP3","NaN"
"7476","TRA2A","NaN"
"7477","CCDC126","NaN"
"7478","FAM221A","NaN"
"7479","STK31","NaN"
"7480","NPY","NaN"
"7481","MPP6","NaN"
"7482","DFNA5","NaN"
"7483","OSBPL3","NaN"
"7484","CYCS","NaN"
"7485","C7orf31","NaN"
"7486","NPVF","NaN"
"7487","MIR148A","NaN"
"7488","NFE2L3","NaN"
"7489","HNRNPA2B1","NaN"
"7490","CBX3","NaN"
"7491","SNX10","NaN"
"7492","KIAA0087","NaN"
"7493","C7orf71","NaN"
